id_str,label
1134840166953234432,non-serviceable
1135095488301228032,serviceable
1140659337226084352,non-serviceable
1139451811608371200,non-serviceable
1144883994837823488,non-serviceable
1144864363741962240,non-serviceable
1144956165849321473,non-serviceable
1144915072399106050,non-serviceable
1144993630500872192,non-serviceable
1144994335420801028,non-serviceable
1144998957409591296,non-serviceable
1145065228935278592,non-serviceable
1145226413609541632,non-serviceable
1138322367942410240,non-serviceable
1138323884837658624,non-serviceable
1145059787257917442,non-serviceable
1145061056039084034,serviceable
1145065587057528832,non-serviceable
1145069395343003649,non-serviceable
1145070589998243841,non-serviceable
1145076513806659587,non-serviceable
1145238130741698560,non-serviceable
1145081469490085888,non-serviceable
1145119098893938693,non-serviceable
1145121347590402053,non-serviceable
1145230026671099905,non-serviceable
1145233459889213441,non-serviceable
1137059495224520710,non-serviceable
1137014110925787136,serviceable
